Name,RA,DEC,z,M500,MCXC,RedMAPPer
PSZ2 G255.60-46.18,62.7892169,-48.303018,0.423513,6.324114,            ,                    
PSZ2 G255.64-25.30,94.2368002,-47.7906869,0.1164,2.884005,J0616.8-4748,                    
PSZ2 G256.24+34.83,154.8868573,-13.928393099999996,0.152752,4.091564,            ,                    
PSZ2 G256.38+44.04,161.1365747,-7.0599523,0.1342,3.184168,J1044.5-0704,                    
PSZ2 G256.53-65.70,36.4623777,-41.9213823,0.2195,6.08201,J0225.9-4154,                    
PSZ2 G256.67+42.05,159.992532,-8.7127266,0.065,1.802152,J1039.7-0841,                    
PSZ2 G257.09+55.61,168.9492976,1.4961155000000002,0.3499,6.8637820000000005,J1115.8+0129,                    
PSZ2 G257.32-22.19,99.32564709999998,-48.4839993,0.2026,5.30653,J0637.3-4828,                    
PSZ2 G257.51+57.54,170.3627369,2.8421513,0.0468,1.516245,J1121.7+0249,                    
PSZ2 G257.72+17.85,143.4454126,-27.2004863,0.297,5.35989,            ,                    
PSZ2 G258.33-38.54,74.1536435,-51.2433277,0.561539,5.223244,            ,                    
PSZ2 G259.22-19.10,104.6236977,-49.21192979999999,0.157,3.079501,            ,                    
PSZ2 G259.30+84.41,188.6753467,23.0248742,0.328669,4.891413,            ,RMJ123446.1+230101.0
PSZ2 G259.58-51.07,54.5570553,-49.58496210000001,0.53,4.8746220000000005,            ,                    
PSZ2 G259.98-18.44,105.9714861,-49.6654884,0.313,4.972069,            ,                    
PSZ2 G259.98-63.43,38.0781714,-44.361218,0.2836,7.541107000000001,J0232.2-4420,                    
PSZ2 G260.52-54.50,49.3629199,-48.83139970000001,0.164197,2.971452,            ,                    
PSZ2 G260.63-28.94,89.89291379999996,-52.8248782,0.6009,5.959494,            ,                    
PSZ2 G260.76-31.27,86.0724556,-53.18053570000001,0.25,3.102154,            ,                    
PSZ2 G260.85-62.19,39.27204370000001,-45.3555425,0.19,3.756779,            ,                    
PSZ2 G261.09-66.14,34.5972961,-43.2499304,0.56,5.098694999999998,            ,                    
PSZ2 G261.28-36.47,77.3435208,-53.695796400000006,0.46072,4.177817,            ,                    
PSZ2 G261.88+62.85,175.3356325,5.7093318,0.0974,2.410853,            ,RMJ114111.8+054405.0
PSZ2 G262.01-32.98,83.27321090000002,-54.3245369,0.23,3.02432,            ,                    
PSZ2 G262.23+34.48,158.5914521,-17.344173899999998,0.21,3.761109,            ,                    
PSZ2 G262.27-35.38,79.1469675,-54.5343325,0.2952,8.759689999999999,J0516.6-5430,                    
PSZ2 G262.36-25.15,96.5800417,-53.689022,0.0514,2.818299,J0626.3-5341,                    
PSZ2 G262.73-40.92,69.59539000000001,-54.3208358,0.421,7.46137,            ,                    
PSZ2 G262.83+25.77,153.2577009,-24.5036128,0.180124,3.731257,            ,                    
PSZ2 G262.95+45.74,165.8966829,-8.5864599,0.154,3.3219,            ,                    
PSZ2 G263.03-56.19,46.0852441,-49.3556999,0.392,4.7035339999999985,            ,                    
PSZ2 G263.14-23.41,99.7245194,-53.9814015,0.2266,6.8259789999999985,J0638.7-5358,                    
PSZ2 G263.19-25.19,96.7859932,-54.4300082,0.0506,3.2120990000000003,J0627.2-5428,                    
PSZ2 G263.24-33.18,82.9536751,-55.35892510000001,0.3,4.01387,            ,                    
PSZ2 G263.68-22.55,101.3693599,-54.2294031,0.1644,7.964058,J0645.4-5413,                    
PSZ2 G264.40+19.49,150.0210649,-30.2734892,0.24,5.754921,            ,                    
PSZ2 G264.60-51.07,52.6621524,-52.50244,0.44,6.929423,J0330.0-5235,                    
PSZ2 G264.92+44.70,166.4557311,-10.2347955,0.466,6.084023,            ,                    
PSZ2 G265.02-48.96,55.69555940000001,-53.61088639999999,0.059,4.22461,J0342.8-5338,                    
PSZ2 G265.10-59.50,40.9115979,-48.5600725,0.5001,6.140066,            ,                    
PSZ2 G265.21-24.83,98.0711681,-56.1474245,0.054000000000000006,1.836738,J0631.3-5610,                    
PSZ2 G265.49-30.50,87.9124543,-57.172152,0.423,4.1188980000000015,            ,                    
PSZ2 G265.86-19.93,106.7537438,-55.3942089,0.29600000000000004,4.6412260000000005,            ,                    
PSZ2 G266.04-21.25,104.63187940000002,-55.96172289999999,0.2965,13.100348,J0658.5-5556,                    
PSZ2 G266.54-27.31,93.9844437,-57.7640301,0.972,6.773721000000001,            ,                    
PSZ2 G266.83+25.08,155.9714748,-27.2521779,0.2542,7.367692,J1023.8-2715,                    
PSZ2 G266.84-14.42,116.1972337,-54.1109205,0.07400000000000001,2.1255610000000003,J0745.1-5404,                    
PSZ2 G268.30+28.89,159.5988872,-24.8841872,0.123,2.832914,J1038.4-2454,                    
PSZ2 G268.34-43.64,63.0370295,-57.6623632,0.34,4.39587,            ,                    
PSZ2 G268.51-28.14,92.8241952,-59.59862420000001,0.46,4.058944,            ,                    
PSZ2 G269.02+22.27,155.95668659999995,-30.7058123,0.3575,5.083533,            ,                    
PSZ2 G269.03+44.22,168.72466640000005,-12.2032312,0.1912,4.211417,            ,                    
PSZ2 G269.31-49.87,52.1758904,-55.72032710000001,0.0853,3.262202,J0328.6-5542,                    
PSZ2 G269.36-47.20,56.43145079999999,-56.9702503,0.057,1.53431,J0346.1-5702,                    
PSZ2 G269.82-64.35,33.223143,-47.20037960000001,0.115,2.276113,J0212.8-4707,                    
PSZ2 G270.37+69.42,181.8074153,9.3968777,0.29177600000000004,4.545863,            ,RMJ120709.6+092344.2
PSZ2 G270.63-35.67,77.4808518,-61.2875321,0.313,5.343153,            ,                    
PSZ2 G270.93-58.78,38.9468431,-51.36232070000001,0.278,5.9508730000000005,            ,                    
PSZ2 G270.95-31.78,85.5829724,-61.87257629999999,0.14,2.347187,            ,                    
PSZ2 G271.18-30.95,87.34604279999998,-62.0727221,0.37,7.373214999999999,            ,                    
PSZ2 G271.28-36.11,76.3919875,-61.7410519,0.25,3.807303,            ,                    
PSZ2 G271.53-56.57,41.3687006,-53.0422417,0.3,6.775245,            ,                    
PSZ2 G271.60-12.50,123.1429928,-57.24174059999999,0.062,3.5067440000000003,J0812.5-5714,                    
PSZ2 G272.08-29.06,91.4869551,-62.7971885,0.097737,2.221938,            ,                    
PSZ2 G272.08-40.16,67.80918359999998,-61.4069601,0.0589,6.6369940000000005,J0431.4-6126,                    
PSZ2 G272.11-11.50,125.18797990000002,-57.1344065,0.061,2.481668,J0820.9-5704,                    
PSZ2 G272.16+33.47,165.3066141,-22.7289454,0.1416,3.825506,J1101.2-2243,                    
PSZ2 G272.85+48.79,173.3035866,-9.4594227,0.42,5.754681,            ,                    
PSZ2 G272.88+19.14,157.4212321,-35.325807899999994,0.011054,0.826242,            ,                    
PSZ2 G273.54-30.28,88.8475172,-64.10517560000001,0.34536999999999995,5.63588,            ,                    
PSZ2 G273.59+63.27,180.1091031,3.3484718,0.1339,5.538075,J1200.4+0320,RMJ120025.3+032049.2
PSZ2 G273.69-68.38,27.665094300000003,-45.2368208,0.32,3.609938,            ,                    
PSZ2 G274.73-32.20,84.303674,-65.0583993,0.2,3.361467,            ,                    
PSZ2 G275.64-49.09,49.2568145,-59.6072484,0.469,4.43216,            ,                    
PSZ2 G276.09-41.53,62.6639143,-63.74112420000001,0.14,2.878028,            ,                    
PSZ2 G276.75-59.82,34.3293818,-52.7182565,0.3432,4.482963,J0217.2-5244,                    
PSZ2 G277.38+47.07,175.3674941,-12.2989714,0.1195,2.80771,J1141.4-1216,                    
PSZ2 G277.76-51.74,43.56849370000001,-58.9607584,0.438,9.692608,            ,                    
PSZ2 G278.33-41.53,60.9318838,-65.2420219,0.12,3.3600790000000003,            ,                    
PSZ2 G278.58+39.16,172.9855726,-19.9144198,0.3075,8.971328999999997,J1131.9-1955,                    
PSZ2 G279.02+81.24,189.1179938,19.0781662,0.18,3.384779,            ,                    
PSZ2 G279.51-44.85,53.2472317,-64.2313312,0.078558,1.698003,            ,                    
PSZ2 G279.79+39.09,173.87955280000003,-20.340287600000003,0.29,6.118639,            ,                    
PSZ2 G280.17+47.83,177.4469087,-12.2965703,0.1557,6.0553,J1149.7-1219,                    
PSZ2 G280.21+14.57,162.2178881,-42.8303477,0.057987,1.7799060000000002,            ,                    
PSZ2 G280.23-53.84,38.6821471,-58.4916978,0.415,4.792248000000002,            ,                    
PSZ2 G280.76-52.30,40.2141633,-59.8555038,0.59,4.876684,            ,                    
PSZ2 G281.09-42.51,56.29936310000001,-66.5014791,0.38,4.476924,            ,                    
PSZ2 G281.26-46.90,47.8487814,-63.9066586,0.284,4.355146,            ,                    
PSZ2 G282.12+54.04,180.7297567,-6.8582914000000015,0.1268,4.654243,J1202.9-0650,                    
PSZ2 G282.14+38.29,175.4051347,-21.7455734,0.327,4.843995,            ,                    
PSZ2 G282.28+49.94,179.5033388,-10.7755488,0.66,7.802003999999997,            ,                    
PSZ2 G282.67+20.83,168.54960309999996,-38.1837162,0.1306,4.447756,J1114.1-3811,                    
PSZ2 G283.16-22.91,111.7440467,-71.6233657,0.45,6.751481,            ,                    
PSZ2 G283.26+77.37,188.4885352,15.1755687,0.28164,5.2825739999999985,            ,                    
PSZ2 G283.91+73.87,187.55491630000003,11.7963699,0.0852,2.988091,J1229.9+1147,RMJ123012.2+114441.5
PSZ2 G284.41+52.45,181.5622142,-8.788725999999999,0.4414,11.176133,J1206.2-0848,                    
PSZ2 G284.59+70.84,186.8635144,8.832563699999998,0.0896,2.200535,J1227.4+0849,                    
PSZ2 G284.97-23.69,110.83945459999998,-73.43934370000002,0.39,8.392522999999999,            ,                    
PSZ2 G285.52-62.23,26.2623659,-53.0404972,0.1168,3.635552,J0145.0-5300,                    
PSZ2 G285.63-17.23,131.04401040000002,-71.2022073,0.35,6.64187,            ,                    
PSZ2 G285.63+72.75,187.7146608,10.575836,0.165,5.607035,J1230.7+1033,RMJ123043.3+103443.0
PSZ2 G285.87-74.93,18.6956701,-41.4134351,0.213,4.495955,            ,                    
PSZ2 G286.28-38.36,59.8047279,-72.0971027,0.307,5.940131,            ,                    
PSZ2 G286.39+64.06,185.7032132,2.1157795,0.228986,4.0980349999999985,            ,RMJ122241.3+020558.9
PSZ2 G286.62-31.24,82.8402445,-75.193099,0.21,5.683848,            ,                    
PSZ2 G286.68+23.18,173.9995624,-37.2920876,0.3,5.043166,            ,                    
PSZ2 G286.75-37.35,61.9422963,-72.9616493,0.47,6.78544,            ,                    
PSZ2 G286.98+32.90,177.7061476,-28.0854754,0.39,14.692611,            ,                    
PSZ2 G287.00-35.24,68.10166159999999,-74.1684925,0.43,5.226339,            ,                    
PSZ2 G287.05-23.21,114.5879119,-75.12340470000002,0.111,2.1665490000000003,J0738.1-7506,                    
PSZ2 G287.22+18.13,172.5176543,-42.2433277,0.155,4.442432,J1130.0-4213,                    
PSZ2 G287.25+34.96,178.5733865,-26.1639824,0.349,5.421593,            ,                    
PSZ2 G287.46+81.12,190.3713635,18.5523255,0.073,2.628514,J1241.3+1834,RMJ124109.6+183014.2
PSZ2 G287.54+58.63,184.9069644,-3.2840919,0.305033,4.22616,            ,RMJ121937.2-031834.2
PSZ2 G287.56-28.32,94.2894669,-76.3514305,0.363,4.795627,            ,                    
PSZ2 G287.72+26.46,176.3204124,-34.4427716,0.0697,2.578626,J1145.3-3425,                    
PSZ2 G287.96-32.99,74.84916059999998,-75.80178769999998,0.25,6.1831830000000005,            ,                    
PSZ2 G288.08-14.81,141.5744604,-71.4852075,0.29,5.197617,            ,                    
PSZ2 G288.15-39.04,55.110497,-72.85925870000001,0.48,5.874903,            ,                    
PSZ2 G288.27+39.97,180.8254299,-21.524794,0.1992,7.162284,J1203.2-2131,                    
PSZ2 G288.63-37.66,58.0609811,-74.0085625,0.127,6.440878,J0352.4-7401,                    
PSZ2 G289.13+72.19,188.6158211,9.781531,0.229,5.876935,J1234.2+0947,RMJ123424.1+094715.5
PSZ2 G289.16+55.27,185.0116974,-6.756882000000001,0.41,5.373662,            ,                    
PSZ2 G290.19+30.16,179.9528676,-31.426734600000003,0.0685,2.252392,J1200.0-3124,                    
PSZ2 G291.34-55.31,26.3162913,-60.58803399999999,0.1805,3.686927,J0145.2-6033,                    
PSZ2 G292.40-57.11,23.990687,-59.09317539999999,0.49,4.787014,            ,                    
PSZ2 G292.56+21.97,180.2999806,-39.8836938,0.3,7.926002,            ,                    
PSZ2 G292.74+33.49,183.1879691,-28.6121085,0.08157,2.066264,            ,                    
PSZ2 G293.12-70.85,17.467979800000002,-45.9241997,0.0238,1.143805,J0110.0-4555,                    
PSZ2 G293.35+07.33,176.4226246,-54.30990179999999,0.155,3.884921,J1145.6-5420,                    
PSZ2 G294.36-29.53,83.131866,-82.0847902,0.62,5.8431739999999985,            ,                    
PSZ2 G294.68-37.01,45.99101270000001,-77.9032088,0.2742,6.99343,J0303.7-7752,                    
PSZ2 G294.89-37.19,44.8425596,-77.86286170000002,0.47,4.82687,            ,                    
PSZ2 G295.19-56.99,21.2058264,-59.6324953,0.217,3.850401,            ,                    
PSZ2 G295.25-21.55,139.7604861,-81.0569652,0.61,8.077119,            ,                    
PSZ2 G295.34+23.34,183.8908345,-38.9929388,0.119,4.2305769999999985,J1215.4-3900,                    
PSZ2 G295.63-51.96,23.3587293,-64.5678762,0.333,6.087434,            ,                    
PSZ2 G296.27-52.05,22.412132,-64.5792253,0.3264,5.3112650000000015,            ,                    
PSZ2 G296.42-32.49,57.760252,-82.2162176,0.0613,2.46121,J0351.1-8212,                    
PSZ2 G296.91-07.00,175.9080374,-69.08427420000001,0.31,7.5006020000000015,            ,                    
PSZ2 G297.97-67.74,15.736232500000002,-49.271749,0.87,10.75359,            ,                    
PSZ2 G298.56+13.53,186.3642942,-49.1152893,0.64,8.803801,            ,                    
PSZ2 G299.38-57.32,16.6512041,-59.7005253,0.348114,4.364765,            ,                    
PSZ2 G300.98+14.38,190.018033,-48.4394728,0.152,4.164417,J1240.2-4825,                    
PSZ2 G301.11+60.05,191.95285780000003,-2.8002916,0.1797,4.417233,J1247.7-0247,RMJ124751.4-024950.0
PSZ2 G302.41+21.60,192.2170252,-41.2652725,0.0114,1.324722,J1248.7-4118,                    
PSZ2 G302.49+21.53,192.3138914,-41.3303492,0.0114,1.265525,J1248.7-4118,                    
PSZ2 G302.85-88.63,12.861472,-28.4978061,0.1125,3.104015,J0051.3-2831,                    
PSZ2 G303.03-68.49,12.8043537,-48.6367094,0.1873,3.214194,J0051.1-4833,                    
PSZ2 G303.54+36.49,193.4107642,-26.369355100000003,0.221153,4.208759,            ,                    
PSZ2 G303.56+47.54,193.3025709,-15.3219881,0.0462,1.7024439999999998,J1253.2-1522,                    
PSZ2 G303.75+33.70,193.642365,-29.1620989,0.0544,2.869498,J1254.6-2913,                    
PSZ2 G304.44+32.48,194.3410909,-30.3669346,0.0554,3.4528550000000005,J1257.2-3022,                    
PSZ2 G304.65-31.66,354.9463884,-85.21798790000003,0.1934,4.709839,J2340.1-8510,                    
PSZ2 G304.84-41.40,7.069874900000001,-75.634005,0.41,7.6456089999999985,            ,                    
PSZ2 G304.84+69.84,193.5236126,6.9787554000000025,0.34600000000000003,4.817952,            ,RMJ125401.1+070144.2
PSZ2 G304.91+45.43,194.3178771,-17.410817,0.0473,3.688718,J1257.1-1724,                    
PSZ2 G305.88-44.56,5.8865502,-72.4040927,0.3,5.688925,            ,                    
PSZ2 G306.02+34.47,195.7517572,-28.3299816,0.2212,4.996375,            ,                    
PSZ2 G306.22-53.56,8.4858181,-63.44952270000001,0.597129,5.170574,            ,                    
PSZ2 G306.50+38.50,195.9278046,-24.2806544,0.1288,4.27573,J1303.7-2415,                    
PSZ2 G306.66+61.06,194.6654044,-1.7496546999999998,0.0845,4.446865,J1258.6-0145,RMJ125836.9-014734.8
PSZ2 G306.77+58.61,194.8673247,-4.2009433,0.0845,5.0741830000000006,J1259.3-0411,                    
PSZ2 G307.56-10.74,208.6607112,-73.0439769,0.25,7.745479,            ,                    
PSZ2 G307.72-77.87,11.5624095,-39.207346,0.453,6.035635,            ,                    
PSZ2 G308.33-20.21,229.6124062,-81.5030224,0.48,10.3187,            ,                    
PSZ2 G308.44+24.24,199.2779933,-38.3557669,0.2553,6.286082,J1317.1-3821,                    
PSZ2 G308.64+60.26,195.6929497,-2.4839679,0.0847,2.222319,J1302.8-0230,RMJ130250.0-022638.2
PSZ2 G308.85-50.61,3.5681658,-66.08023349999999,0.1599,3.030337,J0014.3-6604,                    
PSZ2 G309.39+13.26,202.5015521,-49.1230914,0.28,5.710883,            ,                    
PSZ2 G309.43-72.86,10.1943151,-44.132804,0.35,5.820646,            ,                    
PSZ2 G309.49+37.31,198.6312704,-25.2657228,0.2439,6.716546000000001,J1314.4-2515,                    
PSZ2 G311.62-42.31,350.0518749,-73.23779609999998,0.0984,1.950878,J2319.6-7313,                    
PSZ2 G311.91-78.80,10.6511037,-38.1641561,0.219345,3.646767,            ,                    
PSZ2 G311.98+30.71,201.9931995,-31.5125147,0.048,4.786142,J1327.9-3130,                    
PSZ2 G312.62+35.05,201.7700721,-27.149757,0.0458,2.8883080000000003,J1326.9-2710,                    
PSZ2 G312.63-66.40,6.802902799999999,-50.2685685,0.1448,3.542888,J0027.3-5015,                    
PSZ2 G312.94+55.38,198.568402,-7.041197099999999,0.1892,3.832989,J1314.2-0659,                    
PSZ2 G313.00-30.01,303.2835014,-80.70111159999998,0.138,3.754782,J2014.2-8038,                    
PSZ2 G313.33+61.13,197.860331,-1.336351,0.1832,8.768981,J1311.5-0120,RMJ131129.5-012028.0
PSZ2 G313.33+30.29,203.4175225,-31.7178685,0.049,2.443,J1333.6-3139,                    
PSZ2 G313.55+41.93,201.2665558,-20.2410557,0.1926,4.043344,J1325.1-2014,                    
PSZ2 G313.84+19.21,206.8860445,-42.460278,0.2825,6.694419,            ,                    
PSZ2 G313.88-17.11,240.4389096,-75.757379,0.153,8.025071,J1601.7-7544,                    
PSZ2 G314.26-55.35,359.7064788,-60.5965175,0.0989,2.261127,J2359.3-6042,                    
PSZ2 G314.46+13.54,209.677648,-47.8116277,0.07400000000000001,5.285008,J1358.9-4750,                    
PSZ2 G314.96+10.06,211.9006853,-51.02095739999999,0.0966,6.831312,J1407.8-5100,                    
PSZ2 G315.36+38.54,203.4201679,-23.3041748,0.1264,3.883662,J1333.6-2317,                    
PSZ2 G315.56-37.04,328.9119349,-75.4309098,0.233,5.692326,            ,                    
PSZ2 G315.68-18.04,247.8374089,-75.143736,0.105,6.424092,J1631.6-7507,                    
PSZ2 G316.31+28.53,206.8724756,-32.8747102,0.0391,4.627691,J1347.4-3250,                    
PSZ2 G317.52+59.94,200.1131951,-2.0996091,0.315551,5.084683999999998,            ,                    
PSZ2 G317.58-17.82,251.3731591,-73.5923016,0.069,2.059166,J1645.4-7334,                    
PSZ2 G318.05-58.88,358.7029145,-56.55193489999999,0.53,5.028991,            ,                    
PSZ2 G318.14-29.57,296.7757129,-76.403373,0.217,5.887117,J1947.3-7623,                    
PSZ2 G318.25+73.24,197.3109005,10.9017388,0.4255,6.126018,            ,                    
PSZ2 G318.62+58.55,200.9818911,-3.318916,0.219595,4.418548,            ,RMJ132413.2-031751.5
PSZ2 G319.19-48.59,346.7538148,-65.1009078,0.5298,5.54691,            ,                    
PSZ2 G319.27-19.57,259.5763392,-73.2266305,0.26,4.597099,            ,                    
PSZ2 G319.41-27.54,288.3035555,-75.3619823,0.0726,2.249766,J1912.6-7517,                    
PSZ2 G321.98-47.96,342.4563639,-64.415194,0.094,4.023152,J2249.9-6425,                    
PSZ2 G322.63-49.15,343.53060739999995,-63.2452095,0.2112,4.651399,J2254.0-6315,                    
PSZ2 G322.77+59.52,202.7771376,-1.8055423,0.0852,3.226144,J1330.8-0152,RMJ133105.7-014551.3
PSZ2 G323.08-63.98,358.99552939999984,-50.9141276,0.3196,4.569305,            ,                    
PSZ2 G323.30+63.66,201.7477745,2.2118505,0.259,6.424766,            ,RMJ132701.0+021219.5
PSZ2 G323.39+81.61,195.954005,19.2421173,0.0643,1.859241,J1303.7+1916,RMJ130333.1+191849.5
PSZ2 G324.04+48.79,206.8862609,-11.7625548,0.4516,11.029433,J1347.5-1144,                    
PSZ2 G324.54-44.97,334.5047938,-65.17699870000001,0.0951,3.003284,J2218.0-6511,                    
PSZ2 G324.59-11.52,249.5788636,-64.35937539999999,0.0508,7.939414999999999,J1638.2-6420,                    
PSZ2 G324.69+62.17,202.8288624,0.9957009,0.359299,5.607998,            ,RMJ133111.4+010003.2
PSZ2 G324.99-49.26,341.2652528,-62.10110970000001,0.58,5.993725,            ,                    
PSZ2 G325.17-07.05,243.3762656,-60.8736039,0.0157,2.396106,J1614.3-6052,                    
PSZ2 G325.70+17.34,221.8609559,-40.3457093,0.3155,7.569986,            ,                    
PSZ2 G325.99-59.48,353.09637810000015,-53.96565620000001,0.402,5.615111,            ,                    
PSZ2 G326.01+17.21,222.280299,-40.3275264,0.062,2.120057,            ,                    
PSZ2 G326.71+50.30,208.0081741,-9.748257,0.2021,4.042493,J1352.2-0945,                    
PSZ2 G327.29+09.99,228.652836,-45.9927363,0.058,2.968433,J1514.6-4558,                    
PSZ2 G327.53+25.88,219.0462973,-31.9331583,0.3038,5.516123,            ,                    
PSZ2 G328.24+18.21,224.0896952,-38.4416409,0.115,3.502504,J1456.2-3826,                    
PSZ2 G328.31-09.71,251.65085640000004,-60.398386,0.14800000000000002,6.214705,J1646.6-6023,                    
PSZ2 G328.58-25.25,284.0177269,-66.940457,0.1797,3.823897,J1855.8-6654,                    
PSZ2 G329.36-09.90,253.2597416,-59.71648960000001,0.048,3.669181,J1653.0-5943,                    
PSZ2 G329.53-54.73,345.1035029,-56.2768781,0.1528,3.20947,            ,                    
PSZ2 G329.57-17.96,268.0000915,-63.8130141,0.133,3.4194720000000003,J1752.0-6348,                    
PSZ2 G330.53-40.56,320.5243115,-63.5958853,0.217,3.701717,            ,                    
PSZ2 G331.10+40.81,214.8295236,-17.204470899999997,0.2992,5.98776,            ,                    
PSZ2 G331.12+62.31,205.5502268,2.2563185000000003,0.0765,2.455589,J1342.0+0213,RMJ134209.7+021338.1
PSZ2 G331.96-45.74,329.5524611,-60.4126709,0.075,2.084438,J2158.4-6023,                    
PSZ2 G332.23-46.37,330.4690686,-59.939912,0.098,5.770868,J2201.9-5956,                    
PSZ2 G332.29-23.57,281.7983947,-63.28982979999999,0.0146,0.785076,J1847.3-6320,                    
PSZ2 G332.36+62.19,206.1236236,2.3890214,0.376445,5.947719,            ,RMJ134431.8+022244.3
PSZ2 G332.87-19.26,273.30020010000004,-61.45892360000001,0.147,5.9176480000000025,J1813.3-6127,                    
PSZ2 G333.59+73.19,201.5451042,12.4218067,0.204,4.095102,J1326.2+1230,RMJ132600.5+122243.6
PSZ2 G333.89-43.60,324.4571093,-60.1200729,0.318,6.658942999999999,            ,                    
PSZ2 G335.58-46.44,328.5284291000001,-57.8630139,0.076,4.186411,J2154.1-5751,                    
PSZ2 G336.01-51.27,335.9836732,-55.310297,0.0791,2.037933,J2224.4-5515,                    
PSZ2 G336.60-55.43,341.571733,-52.72213879999999,0.0965,4.279627,J2246.3-5243,                    
PSZ2 G336.95-45.75,326.6280586000001,-57.2772716,0.076,2.47355,J2146.3-5717,                    
PSZ2 G337.12-66.02,353.772624,-45.7079875,0.547261,7.120644,            ,                    
PSZ2 G337.14-25.98,288.61938389999995,-59.4722087,0.26,6.584915,            ,                    
PSZ2 G339.47+63.56,208.292677,5.1673231,0.0788,2.506246,J1353.0+0509,RMJ135306.4+050859.0
PSZ2 G339.63-69.34,356.1848559,-42.7169471,0.596,8.861939999999997,            ,                    
PSZ2 G340.36+60.58,210.2529246,2.8707609,0.2528,9.750274,J1401.0+0252,RMJ140100.5+025149.7
PSZ2 G340.46-52.20,335.0802251,-52.4518069,0.102,2.535663,J2220.1-5228,                    
PSZ2 G340.88-33.36,303.0839218000001,-56.81478900000001,0.0556,7.035854,J2012.5-5649,                    
PSZ2 G340.94+35.07,224.8938792,-18.1728125,0.2357,7.7956949999999985,J1459.4-1811,                    
PSZ2 G341.16+34.81,225.2115128,-18.2752835,0.39,7.421017,            ,                    
PSZ2 G341.19-36.12,308.0655898,-56.4351726,0.284,5.744351999999999,J2032.1-5627,                    
PSZ2 G341.44-40.19,315.2556042,-55.7166246,0.25,4.765805,            ,                    
PSZ2 G341.69+50.67,216.33488280000003,-4.9948976,0.33,5.463793,            ,                    
PSZ2 G342.33-34.93,305.8532578,-55.57510799999999,0.232,6.677995,J2023.4-5535,                    
PSZ2 G342.51-50.97,332.3825686,-51.8228319,0.1065,2.368898,J2209.3-5148,                    
PSZ2 G342.62-39.60,313.9721105,-54.914979,0.139,3.009487,J2055.8-5455,                    
PSZ2 G342.82-30.48,298.0496413,-55.06350629999999,0.06,3.244582,J1952.2-5503,                    
PSZ2 G343.33+83.19,197.604348,21.8704589,0.27973400000000004,5.81087,            ,RMJ131022.2+215005.6
PSZ2 G344.99-81.88,6.3813111,-33.0058853,0.0491,1.454706,J0025.5-3302,                    
PSZ2 G345.32-59.97,343.59407460000006,-46.3583258,0.27,5.092779,            ,                    
PSZ2 G345.38-39.32,313.0548144,-52.8366283,0.044831,1.807948,            ,                    
PSZ2 G345.82-34.29,304.7042014,-52.7152044,0.0505,1.840419,J2018.7-5242,                    
PSZ2 G346.30-30.35,298.3100172,-52.0664739,0.1069,2.94926,J1953.0-5201,                    
PSZ2 G346.36-77.71,2.4866175,-35.66487,0.120083,2.464465,            ,                    
PSZ2 G346.61+35.06,228.7524172,-15.356604199999998,0.2226,8.860777,J1514.9-1523,                    
PSZ2 G346.86-45.38,322.448847,-50.7770633,0.0796,2.027428,J2129.8-5048,                    
PSZ2 G347.17-27.36,293.7229692,-50.8779976,0.2371,7.1856050000000025,J1934.7-5053,                    
PSZ2 G347.27-52.46,332.8312186,-48.5354852,0.24,3.422418,            ,                    
PSZ2 G347.58-35.35,306.4544853,-51.2771492,0.22,4.326421,            ,                    
PSZ2 G348.43-25.50,291.2405061,-49.4084583,0.25,5.8129870000000015,            ,                    
PSZ2 G348.46-64.83,348.47812400000015,-42.6726427,0.0564,1.46435,J2313.9-4244,                    
PSZ2 G348.90-67.37,351.2843805,-41.2118303,0.358,7.1938309999999985,            ,                    
PSZ2 G349.12+67.62,209.1003502,10.782458,0.246965,4.257032,            ,RMJ135620.4+104724.2
PSZ2 G349.46-59.95,342.2153235,-44.52599220000001,0.3475,11.35923,J2248.7-4431,                    
PSZ2 G350.12+45.29,224.1125572,-5.8176447,0.22,5.31484,J1456.3-0549,                    
PSZ2 G351.76-54.71,334.6924608,-45.2856625,0.61,6.288818,            ,                    
PSZ2 G352.05-24.01,290.2471666,-45.8598525,0.7979999999999999,6.578038,            ,                    
PSZ2 G352.28-77.66,1.4896794,-34.7014641,0.1147,4.001657,J0006.0-3443,                    
PSZ2 G355.07+46.20,226.0226689,-2.7984393,0.2153,6.666208,J1504.1-0248,                    
PSZ2 G355.07+55.32,219.6140169,3.6808964,0.219392,4.280166,            ,RMJ143821.9+034013.2
PSZ2 G355.50+54.72,220.2122508,3.4347227,0.0263,1.103187,J1440.6+0328,RMJ144039.0+032811.0
PSZ2 G356.04-49.50,326.7122599,-43.923944,0.062,1.666392,J2146.9-4354,                    
PSZ2 G356.05+70.99,208.5008929,14.9024857,0.1251,2.945922,J1354.0+1455,RMJ135403.0+145440.5
PSZ2 G356.25-76.07,359.26381089999984,-34.7883023,0.0475,2.468719,J2357.0-3445,                    
PSZ2 G356.53+28.66,239.6132023,-14.1606716,0.097,2.9505060000000003,J1558.3-1410,                    
PSZ2 G357.43+69.50,209.9648148,14.2504869,0.209,5.6563550000000005,            ,RMJ135938.0+141648.4
PSZ2 G357.75-41.77,315.9294936,-43.325862,0.0487,1.546678,J2103.4-4319,                    
