Name,RA,DEC,z,M500,MCXC,RedMAPPer,PSZ2(z),MCXCRA,MCXCDEC,matched,ACT,ACTRA,ACTDEC
,236.65240914001012,10.084603942979683,0.9278,1.6597474275342718,,,,,,False,True,236.65240914001012,10.084603942979683
,236.8491044013924,17.284202083207287,0.414,3.9820711073290096,,,,,,False,True,236.8491044013924,17.284202083207287
,237.0291658137771,12.231592648237926,0.6829999999999999,1.7609968367731204,,,,,,False,True,237.0291658137771,12.231592648237926
,237.12638416653,1.7847912991909307,0.6014,2.6599745887301767,,,,,,False,True,237.12638416653,1.7847912991909307
,237.1398927801619,17.39660576436508,0.3257244,1.6816033828890915,,,,,,False,True,237.1398927801619,17.39660576436508
,237.16755943193016,10.053251385476022,0.6116,1.8479519264105169,,,,,,False,True,237.16755943193016,10.053251385476022
,237.16756687994288,12.799021819747555,0.9788,1.6269347559316245,,,,,,False,True,237.16756687994288,12.799021819747555
,237.22074010685174,0.5916666666666643,0.2272000014781952,1.8139147055892921,,,,,,False,True,237.22074010685174,0.5916666666666643
,237.3561168401133,12.295351947212136,0.8564,2.1620686868139454,,,,,,False,True,237.3561168401133,12.295351947212136
,237.46231990810773,5.134909730165198,1.0196,1.9633842396401768,,,,,,False,True,237.46231990810773,5.134909730165198
,237.57907514887683,5.233333333333314,0.6790000200271606,1.5772981407053828,,,,,,False,True,237.57907514887683,5.233333333333314
,237.6251047659584,3.58333333333332,0.6611999869346619,1.7878753378830234,,,,,,False,True,237.6251047659584,3.58333333333332
,237.65413092977158,3.233278679692452,0.8666,2.225505863635299,,,,,,False,True,237.65413092977158,3.233278679692452
,237.7174651454985,16.359217119145786,0.4881471694660495,2.41719858437413,,,,,,False,True,237.7174651454985,16.359217119145786
,237.73653525056287,17.145180978409847,0.6807508000000001,2.1561221807734623,,,,,,False,True,237.73653525056287,17.145180978409847
,237.99690861090468,-2.1232150269311987,0.30560000000000004,3.3270720523641657,,,,,,False,True,237.99690861090468,-2.1232150269311987
,238.05037790536025,11.050619742295849,0.657,3.277053626606313,,,,,,False,True,238.05037790536025,11.050619742295849
,238.23490931188985,15.821586450238922,0.37349578738212585,1.8176654463412092,,,,,,False,True,238.23490931188985,15.821586450238922
,238.25020102805766,19.73725865298094,1.0094,2.909051267893945,,,,,,False,True,238.25020102805766,19.73725865298094
,238.27775203397468,2.177778517611109,0.20430853962898252,1.7049206478240717,,,,,,False,True,238.27775203397468,2.177778517611109
,238.43879154026357,3.8557213889004367,0.5546802,1.886520662044626,,,,,,False,True,238.43879154026357,3.8557213889004367
,238.54167482796254,9.527401419107703,0.4232999980449677,1.4632533664547551,,,,,,False,True,238.54167482796254,9.527401419107703
,238.72627048061557,7.751094628749009,0.5200999975204468,1.6874026307980443,,,,,,False,True,238.72627048061557,7.751094628749009
,238.75598952001585,18.67830364838728,0.358603,2.7740757239169915,,,,,,False,True,238.75598952001585,18.67830364838728
,238.89359485430992,0.07425858294823484,0.9176,4.5542811974272075,,,,,,False,True,238.89359485430992,0.07425858294823484
,239.038856628307,10.636001894490805,0.179299995303154,1.2352594238250418,,,,,,False,True,239.038856628307,10.636001894490805
,239.52479434431308,13.724909928752895,0.376,1.4215438998301235,,,,,,False,True,239.52479434431308,13.724909928752895
,239.54587122649545,13.624999999999947,0.23701201379299164,1.2480834500670095,,,,,,False,True,239.54587122649545,13.624999999999947
,239.72215573134332,15.582721774084368,0.7952,1.9418729945330158,,,,,,False,True,239.72215573134332,15.582721774084368
,239.779894255916,14.877002787275801,0.9992,1.6897279259727902,,,,,,False,True,239.779894255916,14.877002787275801
,239.84039020333438,5.417237229531446,0.61,2.4727506120571547,,,,,,False,True,239.84039020333438,5.417237229531446
,240.01385043297654,7.6347667844721485,0.3486842725524669,1.5450512662189444,,,,,,False,True,240.01385043297654,7.6347667844721485
,240.0126221265464,11.191769487674142,0.6812615,1.6426935642171965,,,,,,False,True,240.0126221265464,11.191769487674142
,240.1875644084127,11.820824218577686,0.6728000000000001,1.4743780644078106,,,,,,False,True,240.1875644084127,11.820824218577686
,240.2306606256635,14.744511729644053,0.8666,1.522871525395325,,,,,,False,True,240.2306606256635,14.744511729644053
,240.2583046011804,8.962401871322959,0.8666,1.8658515502418331,,,,,,False,True,240.2583046011804,8.962401871322959
,240.27826489959247,14.0765753361324,0.4490853523394584,1.5482460618342797,,,,,,False,True,240.27826489959247,14.0765753361324
,240.455532776026,0.10568404348943597,0.5963000059127808,2.3956586811542486,,,,,,False,True,240.455532776026,0.10568404348943597
,240.60399691114338,12.515885352897724,0.46580959999999993,3.1880296527399383,,,,,,False,True,240.60399691114338,12.515885352897724
,240.6999857523048,13.275097579954116,0.3999968,1.674670588016094,,,,,,False,True,240.6999857523048,13.275097579954116
,240.82497389388192,7.8675973110454525,0.7646,2.117866544063958,,,,,,False,True,240.82497389388192,7.8675973110454525
,240.9441583256624,15.030475134433498,0.4964196085929871,1.625814928919291,,,,,,False,True,240.9441583256624,15.030475134433498
,241.03333333333381,12.670834454335964,0.7034,1.4382811358178542,,,,,,False,True,241.03333333333381,12.670834454335964
,241.12088472517257,8.699999999999966,0.27420783042907715,1.3800727802808663,,,,,,False,True,241.12088472517257,8.699999999999966
,241.16014976674128,-0.7620441634991851,0.4961000084877014,2.5734992878433545,,,,,,False,True,241.16014976674128,-0.7620441634991851
,241.36186703101203,17.29230493062504,0.7238,2.1830109070299266,,,,,,False,True,241.36186703101203,17.29230493062504
,241.3852652552733,15.825044742894388,0.5118787,2.4967021581725533,,,,,,False,True,241.3852652552733,15.825044742894388
,241.78394167986156,6.97641003860479,0.28794840000000005,1.9796739090268864,,,,,,False,True,241.78394167986156,6.97641003860479
,241.82628747552573,16.915363839304973,0.7768768,1.7965133261023123,,,,,,False,True,241.82628747552573,16.915363839304973
,241.8555197593177,7.172217194200536,0.609499990940094,1.6677663751769038,,,,,,False,True,241.8555197593177,7.172217194200536
,241.87445779776345,16.45648094240826,0.379,2.541800812288703,,,,,,False,True,241.87445779776345,16.45648094240826
,241.92747523491943,-2.5451442421979205,0.53,2.9902849238689955,,,,,,False,True,241.92747523491943,-2.5451442421979205
,242.00407855892783,14.816666666666608,0.9686,1.526020458623902,,,,,,False,True,242.00407855892783,14.816666666666608
,242.2583571276601,13.970865040689604,0.9176,1.715518633250219,,,,,,False,True,242.2583571276601,13.970865040689604
,242.2791660913354,8.225083012835979,0.4532999992370606,1.6302988669733292,,,,,,False,True,242.2791660913354,8.225083012835979
,242.31071443481727,16.95000366271018,0.30410000681877136,1.1714745909844675,,,,,,False,True,242.31071443481727,16.95000366271018
,242.35000000000045,15.99566060328576,0.4447180926799774,1.6529047388401503,,,,,,False,True,242.35000000000045,15.99566060328576
,242.64309482320908,14.781890884109368,0.7034,1.7167002462810157,,,,,,False,True,242.64309482320908,14.781890884109368
,242.7455932941577,0.10482511558082644,0.8462000000000001,4.245401723478061,,,,,,False,True,242.7455932941577,0.10482511558082644
,242.81742707264226,13.83639492917737,0.9278,2.087463843471824,,,,,,False,True,242.81742707264226,13.83639492917737
,242.82383090358783,13.986619093253616,0.49118320000000004,2.1576072722294293,,,,,,False,True,242.82383090358783,13.986619093253616
,242.84566644697998,4.983479905125371,0.36351700000000003,2.0182106641965345,,,,,,False,True,242.84566644697998,4.983479905125371
,242.98298873883357,7.174225269206841,0.3143694,2.322568849041251,,,,,,False,True,242.98298873883357,7.174225269206841
,243.3457947263877,5.2083333333333135,0.5313000082969666,1.7453044142804803,,,,,,False,True,243.3457947263877,5.2083333333333135
,243.56666666666715,14.579203585360196,0.42499490000000006,1.3982459122718225,,,,,,False,True,243.56666666666715,14.579203585360196
,243.60926401125332,-0.13139235858272444,0.3499999940395355,3.177073065402768,,,,,,False,True,243.60926401125332,-0.13139235858272444
,243.66008764533592,12.594667630052989,0.645,3.8979753096794916,,,,,,False,True,243.66008764533592,12.594667630052989
,243.7138579601984,8.96205430794556,0.14756418764591214,1.409846781410096,,,,,,False,True,243.7138579601984,8.96205430794556
,243.73879198862676,5.06932077513225,0.5297361999999999,3.5888515590221908,,,,,,False,True,243.73879198862676,5.06932077513225
,243.7667930431716,8.673131215801192,0.41680029999999996,1.7928062326120675,,,,,,False,True,243.7667930431716,8.673131215801192
,243.8379074725132,-3.894399232410189,0.3009999990463257,2.510492775292656,,,,,,False,True,243.8379074725132,-3.894399232410189
,243.9560576511771,14.771516104001188,0.6054999828338623,2.4967021581725533,,,,,,False,True,243.9560576511771,14.771516104001188
,244.07908841529618,7.010069356003273,0.254,1.8684227537752287,,,,,,False,True,244.07908841529618,7.010069356003273
,244.13671622556112,13.264815803530581,0.4193657,1.6850805355453486,,,,,,False,True,244.13671622556112,13.264815803530581
,244.3666666666672,2.766583828668243,0.29739999771118164,1.957984190922022,,,,,,False,True,244.3666666666672,2.766583828668243
,244.35252775282984,15.807015065192425,0.337,2.797091481853688,,,,,,False,True,244.35252775282984,15.807015065192425
,244.38184441197723,9.18080876868969,0.7442000000000001,2.022383840013916,,,,,,False,True,244.38184441197723,9.18080876868969
,244.41666666666717,8.195741126938524,0.3956461250782013,1.5482460618342797,,,,,,False,True,244.41666666666717,8.195741126938524
,244.58169643070664,6.397533842738468,0.6197581,1.953943903359048,,,,,,False,True,244.58169643070664,6.397533842738468
,244.6009311069817,9.187632128979011,0.14920037831760985,2.0098901287553264,,,,,,False,True,244.6009311069817,9.187632128979011
,244.85734868436435,-1.9049418328675716,0.4045000076293945,4.201780326922665,,,,,,False,True,244.85734868436435,-1.9049418328675716
,244.98160430600933,3.3110038459393207,0.5096,2.0154333321497937,,,,,,False,True,244.98160430600933,3.3110038459393207
,245.04320578174733,13.668164257824824,0.9176,1.7357171232226347,,,,,,False,True,245.04320578174733,13.668164257824824
,245.17499901309088,0.7766892314295345,0.2368000000715256,2.2209135468516075,,,,,,False,True,245.17499901309088,0.7766892314295345
,245.2432694318666,9.64166105900808,0.24606579542160034,1.6955551925215535,,,,,,False,True,245.2432694318666,9.64166105900808
,245.26411797106582,5.375912098468709,0.5659000277519226,2.316180906893764,,,,,,False,True,245.26411797106582,5.375912098468709
,245.33526214810183,-2.542349380171609,0.5033000111579895,2.795166230342569,,,,,,False,True,245.33526214810183,-2.542349380171609
,245.35205065182186,6.724953255979743,0.6112266,1.7915722354650776,,,,,,False,True,245.35205065182186,6.724953255979743
,245.3887995751921,6.1241140841165125,0.35420000553131104,2.0788577959466696,,,,,,False,True,245.3887995751921,6.1241140841165125
,245.45118094888284,16.072082064727685,0.4721884115477328,2.7248558633519457,,,,,,False,True,245.45118094888284,16.072082064727685
,245.5324708383933,7.886297676857175,0.1793999969959259,1.872286204103296,,,,,,False,True,245.5324708383933,7.886297676857175
,245.57514828549716,10.094468984802427,0.406932,2.627210973882815,,,,,,False,True,245.57514828549716,10.094468984802427
,245.80808052943368,14.364008464550473,0.3226590897718063,2.2688280361428346,,,,,,False,True,245.80808052943368,14.364008464550473
,245.9518512821205,6.292115376956509,0.23894284665584564,2.1062326979489234,,,,,,False,True,245.9518512821205,6.292115376956509
,246.01674055971677,19.708207680535253,0.7282000184059143,2.119325285844686,,,,,,False,True,246.01674055971677,19.708207680535253
,246.11105056906476,7.850403925562499,0.9584,3.127155770552767,,,,,,False,True,246.11105056906476,7.850403925562499
,246.1505033795395,12.336032265371742,0.5896307,2.3547737992297835,,,,,,False,True,246.1505033795395,12.336032265371742
,246.219854041676,9.53556562751398,0.42132914066314703,3.331656864813898,,,,,,False,True,246.219854041676,9.53556562751398
,246.4589942776153,10.035352397949794,0.4156884698851559,2.012659822089249,,,,,,False,True,246.4589942776153,10.035352397949794
,246.75679478185398,0.5009913734351555,0.4938581,2.641722460772012,,,,,,False,True,246.75679478185398,0.5009913734351555
,246.85003681799589,11.681254229001125,0.5772731,2.112041610622194,,,,,,False,True,246.85003681799589,11.681254229001125
,246.89576977014798,12.804288181426374,0.5634999871253967,1.9153150622671449,,,,,,False,True,246.89576977014798,12.804288181426374
,247.02116663186112,17.314608980518607,0.4603673,1.9061058520132,,,,,,False,True,247.02116663186112,17.314608980518607
,247.083266442532,14.769320474352016,1.1624,2.1561221807734623,,,,,,False,True,247.083266442532,14.769320474352016
,247.24846558202321,14.709717559225492,0.8768,1.9674440475554,,,,,,False,True,247.24846558202321,14.709717559225492
,247.67037928069317,3.8698937315890536,0.6932,3.556870936597724,,,,,,False,True,247.67037928069317,3.8698937315890536
,247.768006313158,15.484743987307036,0.5125329000000001,1.8930265962713773,,,,,,False,True,247.768006313158,15.484743987307036
,247.90337107203706,11.118496815551314,0.5198158436882209,2.101886500561984,,,,,,False,True,247.90337107203706,11.118496815551314
,247.9666666666671,9.129056813773358,0.3492999970912933,1.6839206865134309,,,,,,False,True,247.9666666666671,9.129056813773358
,248.1513844759141,15.445499168154743,1.2338,2.0265656449584286,,,,,,False,True,248.1513844759141,15.445499168154743
,248.21109659445182,0.547292552345673,0.3903999924659729,2.3418385762372207,,,,,,False,True,248.21109659445182,0.547292552345673
,248.4623519677789,16.28744767564443,0.4855000078678131,1.7903390876842549,,,,,,False,True,248.4623519677789,16.28744767564443
,248.729293300106,7.812545038350289,0.6626,1.9974736000858808,,,,,,False,True,248.729293300106,7.812545038350289
,248.7793927887534,15.486260870846825,0.474,5.130409312249314,,,,,,False,True,248.7793927887534,15.486260870846825
,249.1884471986024,16.906454454279576,0.46443400893859,3.380180515392775,,,,,,False,True,249.1884471986024,16.906454454279576
,249.21551999289898,18.75459986988696,0.8429831,2.510492775292656,,,,,,False,True,249.21551999289898,18.75459986988696
,249.40426880291776,12.833333333333282,0.15469999611377716,2.1472330735365697,,,,,,False,True,249.40426880291776,12.833333333333282
,249.4218043700378,18.79651183156369,0.9686,2.6618067230915954,,,,,,False,True,249.4218043700378,18.79651183156369
,249.46519163716562,18.315150457410656,0.3772553,1.9087325272709863,,,,,,False,True,249.46519163716562,18.315150457410656
,249.59309768382667,19.72363354626411,0.5109538422848077,2.287651890311511,,,,,,False,True,249.59309768382667,19.72363354626411
,249.84843437630562,9.791683189883123,0.3499000072479248,2.113496340311704,,,,,,False,True,249.84843437630562,9.791683189883123
,250.10407845356372,15.491666666666605,0.6974945,2.125170307396063,,,,,,False,True,250.10407845356372,15.491666666666605
,250.10841893856394,18.73753959518849,0.32946232259443736,2.000226183043373,,,,,,False,True,250.10841893856394,18.73753959518849
,250.14167227046585,12.047937890666388,0.7566344,2.3677804703552643,,,,,,False,True,250.14167227046585,12.047937890666388
,250.35266917973254,4.261149753629457,0.5504,2.016821520095884,,,,,,False,True,250.35266917973254,4.261149753629457
,250.4916666666671,16.93752263088803,0.25,1.403067961730954,,,,,,False,True,250.4916666666671,16.93752263088803
,250.5125941228779,-0.10405145266265242,0.632,2.4591673198605046,,,,,,False,True,250.5125941228779,-0.10405145266265242
,251.2477205574204,1.6660418707900306,0.3292999863624573,4.3131690446915165,,,,,,False,True,251.2477205574204,1.6660418707900306
,251.673921129201,17.54259753030318,0.4690403342247009,1.818917415941188,,,,,,False,True,251.673921129201,17.54259753030318
,251.72833366398885,15.967844929883096,0.554106,3.322493549239208,,,,,,False,True,251.72833366398885,15.967844929883096
,251.78406490984585,13.272080456075075,0.6728000000000001,3.6890682640726284,,,,,,False,True,251.78406490984585,13.272080456075075
,251.8306303189333,17.025077534667822,0.3616741895675659,1.8027088572577656,,,,,,False,True,251.8306303189333,17.025077534667822
,251.86687058315744,4.673821218081087,0.2845000028610229,3.1902255002855324,,,,,,False,True,251.86687058315744,4.673821218081087
,251.894908975014,19.741762846123873,0.71,3.4011921113785464,,,,,,False,True,251.894908975014,19.741762846123873
,252.4777052505794,10.663992291610784,0.632,2.4456586432866345,,,,,,False,True,252.4777052505794,10.663992291610784
,252.61245362783401,19.39596897449168,0.1931705,1.756153429904963,,,,,,False,True,252.61245362783401,19.39596897449168
,252.9593248662484,8.180153575154398,0.3464,3.192422860284576,,,,,,False,True,252.9593248662484,8.180153575154398
,253.14672231501217,17.53168164072267,0.25779650000000004,1.8556020707031653,,,,,,False,True,253.14672231501217,17.53168164072267
,253.46675338128898,4.225386487328848,0.7136,3.7299341970501856,,,,,,False,True,253.46675338128898,4.225386487328848
,253.52957484988963,5.320560878001039,0.4178,3.6966963728431375,,,,,,False,True,253.52957484988963,5.320560878001039
,253.80495714366188,4.493500858336438,0.4688,2.405576219768126,,,,,,False,True,253.80495714366188,4.493500858336438
,253.91369624388764,17.79459615352004,0.6582679,1.801468044086635,,,,,,False,True,253.91369624388764,17.79459615352004
,254.8710679173874,6.889533347874654,0.5402,4.345960838609553,,,,,,False,True,254.8710679173874,6.889533347874654
,256.1624911677104,7.204304618003678,0.5606,2.8222407572034025,,,,,,False,True,256.1624911677104,7.204304618003678
,256.7333333333337,18.045832757809087,0.6147000193595886,2.257919066215896,,,,,,False,True,256.7333333333337,18.045832757809087
,257.074486465665,8.002484547879659,0.4994,2.5053123898819973,,,,,,False,True,257.074486465665,8.002484547879659
,258.0708032300172,12.141666666666618,0.9992,2.290804348299269,,,,,,False,True,258.0708032300172,12.141666666666618
,258.4256762929757,19.02627674238836,0.4280000000000001,3.075904144595994,,,,,,False,True,258.4256762929757,19.02627674238836
,259.12648188442625,19.590213762549716,0.1938,2.4676481073533107,,,,,,False,True,259.12648188442625,19.590213762549716
,262.1069143890808,9.000459908519097,0.3628000020980835,2.903048459642367,,,,,,False,True,262.1069143890808,9.000459908519097
,263.0785298720203,19.555274492866925,0.5402,3.3270720523641657,,,,,,False,True,263.0785298720203,19.555274492866925
,264.55095284271215,14.927310689714348,0.3668,3.3247820126790257,,,,,,False,True,264.55095284271215,14.927310689714348
,265.76470749599923,14.091624368061517,0.5708000000000001,2.71362202132277,,,,,,False,True,265.76470749599923,14.091624368061517
,266.0360869724591,19.355579286530713,0.4688,2.589496459313811,,,,,,False,True,266.0360869724591,19.355579286530713
,267.343480185682,16.087923231568734,0.4178,3.0026640939203317,,,,,,False,True,267.343480185682,16.087923231568734
,296.5448434328144,-51.81005947816504,0.3158,3.1314650919270526,,,,,,False,True,296.5448434328144,-51.81005947816504
,299.2416657252436,-55.04584548695049,0.5810000000000001,2.5984267053395507,,,,,,False,True,299.2416657252436,-55.04584548695049
,299.7555677622572,-53.32222279371392,0.8336350321769714,2.325769423722788,,,,,,False,True,299.7555677622572,-53.32222279371392
,299.8242859832491,-55.808162357274,0.21191106736660004,3.5666806564263607,,,,,,False,True,299.8242859832491,-55.808162357274
,300.3125106605255,-55.77713095602828,0.7349916100502014,2.7436823746997434,,,,,,False,True,300.3125106605255,-55.77713095602828
,300.5023745438617,-53.58812712626694,0.4828174114227295,2.443975284687457,,,,,,False,True,300.5023745438617,-53.58812712626694
,301.2208340029067,-56.06244460559107,0.7607561945915222,2.292382205989936,,,,,,False,True,301.2208340029067,-56.06244460559107
,302.0333662613253,-53.710330529965255,0.6852145195007324,2.332183810648651,,,,,,False,True,302.0333662613253,-53.710330529965255
,302.787504192066,-52.46666666666646,1.0640000104904177,2.2829313356085192,,,,,,False,True,302.787504192066,-52.46666666666646
,303.03031306805605,-53.14442948877669,0.2271155118942261,2.545303495676831,,,,,,False,True,303.03031306805605,-53.14442948877669
,303.07918821223734,-53.71248305169065,0.5223028063774109,2.627210973882815,,,,,,False,True,303.07918821223734,-53.71248305169065
,304.079238661892,-50.94166666666646,0.5808409452438354,2.3098105340014987,,,,,,False,True,304.079238661892,-50.94166666666646
,304.7817327511628,-56.70610201956831,0.23000000417232516,2.8261298958683057,,,,,,False,True,304.7817327511628,-56.70610201956831
,305.09353035835875,-22.436206654190887,0.356799989938736,6.479226352177147,,,,,,False,True,305.09353035835875,-22.436206654190887
,305.19586627477395,-46.77499999999981,0.1899999976158142,2.240882277470544,,,,,,False,True,305.19586627477395,-46.77499999999981
,306.12329890930914,-40.0216797085418,0.26480000000000004,2.6563141023400023,,,,,,False,True,306.12329890930914,-40.0216797085418
,306.1083468681517,-58.88749920364731,0.5687605738639832,2.292382205989936,,,,,,False,True,306.1083468681517,-58.88749920364731
,306.2450026504736,-41.659926546774685,0.5016171932220459,2.7588371952316217,,,,,,False,True,306.2450026504736,-41.659926546774685
,306.91670231650454,-42.67192998235757,0.25452253222465515,2.9636381898040383,,,,,,False,True,306.91670231650454,-42.67192998235757
,307.2344966635081,-50.837062078437604,0.9836401939392091,2.704295873226509,,,,,,False,True,307.2344966635081,-50.837062078437604
,307.32039134767575,0.5047484890932399,0.23409999907016754,3.295154540925884,,,,,,False,True,307.32039134767575,0.5047484890932399
,307.3165627516044,-38.993991441938356,0.8564,3.3778539208972678,,,,,,False,True,307.3165627516044,-38.993991441938356
,307.3166517694984,-44.05833333333316,0.6948086023330688,2.6163796952618568,,,,,,False,True,307.3166517694984,-44.05833333333316
,307.4207168899012,-21.216633857203774,0.2540000081062317,2.3098105340014987,,,,,,False,True,307.4207168899012,-21.216633857203774
,307.72073682004384,-56.63321686820911,0.3937000036239624,2.7512493502449167,,,,,,False,True,307.72073682004384,-56.63321686820911
,307.7499049862581,-41.19166666666651,0.2796255648136139,2.7248558633519457,,,,,,False,True,307.7499049862581,-41.19166666666651
,307.92408019175866,-53.45775499829936,0.5312376022338867,2.7117542222425306,,,,,,False,True,307.92408019175866,-53.45775499829936
,307.95117110712846,0.5676935473280343,0.6427000164985657,2.843697448638012,,,,,,False,True,307.95117110712846,0.5676935473280343
,308.1875889670335,-42.4957785745121,0.7046950459480286,2.8910799778458487,,,,,,False,True,308.1875889670335,-42.4957785745121
,308.3911958366554,-19.60599286051967,0.6420999765396118,3.4058790636569314,,,,,,False,True,308.3911958366554,-19.60599286051967
,308.434678285716,-3.7252554926614363,0.5198,4.746370500935757,,,,,,False,True,308.434678285716,-3.7252554926614363
,308.54972486569835,-59.602285311332366,0.8940199613571167,3.417624720949868,,,,,,False,True,308.54972486569835,-59.602285311332366
,308.59065366193266,-45.39730541667564,0.9002914428710938,2.6073877485860373,,,,,,False,True,308.59065366193266,-45.39730541667564
,308.7182567637988,-43.8217023391772,0.4229786098003388,2.6968580374891573,,,,,,False,True,308.7182567637988,-43.8217023391772
,308.79526024553286,-52.85312440879929,0.527999997138977,4.271791635320007,,,,,,False,True,308.79526024553286,-52.85312440879929
,308.9054665170135,-42.817814731933865,0.17866620421409607,3.5470881972061905,,,,,,False,True,308.9054665170135,-42.817814731933865
,309.1416666666669,1.2541112307007611,0.4586,2.52435956534348,,,,,,False,True,309.1416666666669,1.2541112307007611
,309.15386576527527,-56.74024176279786,0.41781508922576893,2.97590704780796,,,,,,False,True,309.15386576527527,-56.74024176279786
,309.58333333333354,-2.895800944356851,0.5198,2.97590704780796,,,,,,False,True,309.58333333333354,-2.895800944356851
,309.83759023186974,-41.737390418925905,0.6632000207901001,2.7569382743298543,,,,,,False,True,309.83759023186974,-41.737390418925905
,309.9082943361958,-54.616666666666454,0.7750638127326965,2.2209135468516075,,,,,,False,True,309.9082943361958,-54.616666666666454
,310.0694823680176,-0.01934818210630635,0.4370999932289124,2.5841530503182533,,,,,,False,True,310.0694823680176,-0.01934818210630635
,310.05280149550094,-57.42602631741231,0.9300000071525574,2.442293084752094,,,,,,False,True,310.05280149550094,-57.42602631741231
,310.20666365203283,1.3283759115027252,0.4178,2.6217897412332856,,,,,,False,True,310.20666365203283,1.3283759115027252
,310.24833384072116,-44.871656543346006,1.4780000448226929,2.1004397619809767,,,,,,False,True,310.24833384072116,-44.871656543346006
,310.22914673013963,-53.716685296770315,0.5334857106208801,1.9851337771935367,,,,,,False,True,310.22914673013963,-53.716685296770315
,310.3133668671276,-13.411399256457253,0.3311,4.6653678109335965,,,,,,False,True,310.3133668671276,-13.411399256457253
,310.6635877295719,7.671454910688983,0.6116,3.347753519954884,,,,,,False,True,310.6635877295719,7.671454910688983
,310.81926373691937,-50.59219092295675,0.7233999967575073,4.101732149344544,,,,,,False,True,310.81926373691937,-50.59219092295675
,311.004156315876,6.154152031343383,0.4586,2.837829497564728,,,,,,False,True,311.004156315876,6.154152031343383
,311.0975938038266,-7.066389591114178,0.938,3.320206660959776,,,,,,False,True,311.0975938038266,-7.066389591114178
,311.2598511768884,-53.892229175017576,0.4151486456394196,2.9595598210462537,,,,,,False,True,311.2598511768884,-53.892229175017576
,311.5004347856078,-34.503404985345995,0.423,3.6436290285770143,,,,,,False,True,311.5004347856078,-34.503404985345995
,312.0708415197578,-47.45833333333314,0.4909706115722656,2.3289744088993234,,,,,,False,True,312.0708415197578,-47.45833333333314
,312.3916666666669,2.4624442815870617,0.3465000092983246,2.2026388465336852,,,,,,False,True,312.3916666666669,2.4624442815870617
,312.52543509503937,-54.075540247554294,0.660939633846283,2.781726523206627,,,,,,False,True,312.52543509503937,-54.075540247554294
,312.5749607962362,-42.2166666666665,0.4840736985206604,2.7798118474703966,,,,,,False,True,312.5749607962362,-42.2166666666665
,312.5833354405846,-58.51666666666643,0.4218289852142334,2.1620686868139454,,,,,,False,True,312.5833354405846,-58.51666666666643
,312.6290468796691,-0.9271695188855256,0.6226000189781189,3.673859235708648,,,,,,False,True,312.6290468796691,-0.9271695188855256
,312.7926418381429,0.9528581028007628,0.3333308,3.1164083939442744,,,,,,False,True,312.7926418381429,0.9528581028007628
,312.94786361438037,-0.3521233120889091,0.6492999792098999,2.9291504178867673,,,,,,False,True,312.94786361438037,-0.3521233120889091
,312.9291339392264,-58.416666666666444,0.8812457919120789,2.1457551226914267,,,,,,False,True,312.9291339392264,-58.416666666666444
,312.9677665955873,3.2343497294004018,0.2251999974250793,2.9636381898040383,,,,,,False,True,312.9677665955873,3.2343497294004018
,312.9861129953732,2.947763109208716,0.6217999999999999,2.8319736549700765,,,,,,False,True,312.9861129953732,2.947763109208716
,312.9928895037961,-1.5176585731767949,0.4076,3.88457878845141,,,,,,False,True,312.9928895037961,-1.5176585731767949
,313.2674264885661,9.838643647023149,0.4994,3.0716712826331474,,,,,,False,True,313.2674264885661,9.838643647023149
,313.31247742828236,-1.9083333333333257,0.326,2.3907152551452557,,,,,,False,True,313.31247742828236,-1.9083333333333257
,313.57082425242373,-51.39166666666646,0.7254563570022583,2.3499147389070507,,,,,,False,True,313.57082425242373,-51.39166666666646
,313.6916666666668,6.387471177239437,0.5096,2.6820436803285603,,,,,,False,True,313.6916666666668,6.387471177239437
,313.7375683641333,0.03748461031208435,0.16680000722408295,2.2703907570134696,,,,,,False,True,313.7375683641333,0.03748461031208435
,313.72916185430364,-46.15833333333315,0.9459521770477296,2.1576072722294293,,,,,,False,True,313.72916185430364,-46.15833333333315
,313.7830204980482,-2.3623533781864903,0.6728000000000001,3.436502084368064,,,,,,False,True,313.7830204980482,-2.3623533781864903
,313.8543419039421,1.0904313583564291,0.4088999927043915,3.199024025423447,,,,,,False,True,313.8543419039421,1.0904313583564291
,313.85696832189427,12.226370977638267,1.0604,2.8144785284579608,,,,,,False,True,313.85696832189427,12.226370977638267
,313.8749573218377,-39.99371229610501,0.8908646106719971,2.4829872955507004,,,,,,False,True,313.8749573218377,-39.99371229610501
,313.92900448932045,-0.6833333333333304,0.4887000024318695,2.5593625638954567,,,,,,False,True,313.92900448932045,-0.6833333333333304
,313.9625080993106,-55.40833333333311,0.6669001579284668,2.3018722010482957,,,,,,False,True,313.9625080993106,-55.40833333333311
,314.185416767006,11.204031242725218,0.3362,3.7764497333558,,,,,,False,True,314.185416767006,11.204031242725218
,314.1938229095667,-44.09374071901237,0.6607382297515869,2.8164170818724594,,,,,,False,True,314.1938229095667,-44.09374071901237
,314.21868932484364,-54.98964486817632,0.7179999947547913,2.3923619293600686,,,,,,False,True,314.21868932484364,-54.98964486817632
,314.3875308954001,-45.87084015861482,0.7663847208023071,2.1237075424588987,,,,,,False,True,314.3875308954001,-45.87084015861482
,314.58751843923994,-56.14166666666645,0.6060000061988831,2.317776243422452,,,,,,False,True,314.58751843923994,-56.14166666666645
