RA,DEC,p_max,precisionX,s/n,id
180.50419958967584,35.71565986072999,0.162730714927117,0.3680605829964521,-1.0,SZ_G170.67+76.42
321.6193518440755,79.60649790497024,0.1627436783164739,0.3680716346382059,-1.0,SZ_G114.30+20.36
59.18397293619444,9.667872210894892,0.162762742023915,0.3680878869669249,-1.0,SZ_G180.11-31.96
234.68380024459927,-15.920590642758045,0.1628325426330169,0.368147393883269,-1.0,SZ_G351.25+30.84
261.41665447264853,56.24508114746929,0.1628335838516553,0.3681482815504572,-1.0,SZ_G084.31+34.05
100.1243176560532,1.6532164746481548,0.1628341912291944,0.3681487993563169,-1.0,SZ_G210.21-01.68
350.4174865837369,-58.32610859015146,0.1629008240997791,0.3682056056894804,-1.0,SZ_G323.43-55.08
324.9602980889069,-42.049254120417686,0.1629041296740373,0.3682084237813764,-1.0,SZ_G359.11-48.46
151.317824052972,51.98129544020353,0.1629227176308632,0.3682242705197657,6.473413,SZ_G162.69+50.31
258.9739679130314,36.856929246595655,0.1629228796809911,0.3682244086719041,-1.0,SZ_G060.75+34.18
25.70075247963253,88.19237254699895,0.1629366539418697,0.3682361516036685,8.005241,SZ_G123.38+25.37
201.36624843347977,5.234288793307607,0.1629409403540194,0.3682398058865249,-1.0,SZ_G324.75+66.65
170.63819373572818,-14.81727460961622,0.162943769712001,0.3682422179911024,-1.0,SZ_G273.03+42.83
200.93459242759155,23.619947841057424,0.1629494248578945,0.3682470391566757,-1.0,SZ_G009.03+81.91
46.16147565569328,72.90106183547672,0.1629558238200843,0.3682524944458575,-1.0,SZ_G132.45+12.54
263.4011042562627,51.78400364634822,0.1629738179035484,0.3682678348910652,-1.0,SZ_G078.99+32.80
271.2749328269862,42.22907784136327,0.1629738584160804,0.3682678694290997,-1.0,SZ_G069.10+26.03
31.243390020747647,68.3352044991632,0.1629942873758929,0.3682852856725709,-1.0,SZ_G129.66+06.43
43.23533454460163,24.866955793376203,0.1629980532452464,0.368288496178546,5.899475,SZ_G155.04-30.32
162.61101368759478,2.513212489954385,0.1630023056641221,0.3682921214812124,-1.0,SZ_G248.09+52.01
212.4794564383928,12.18793346062946,0.1630780120690663,0.3683566632490235,-1.0,SZ_G357.68+66.30
178.38402270783757,-75.76866188156649,0.1630896888673305,0.3683666180369031,-1.0,SZ_G299.31-13.31
35.799083529036935,13.460643566586684,0.1631268640048802,0.3683983108520334,-1.0,SZ_G154.56-43.71
266.8164281969659,2.501632881946937,0.1631426122039556,0.3684117366197597,-1.0,SZ_G027.75+15.40
122.75058776856687,-16.109728754171787,0.1631429356833299,0.3684120123947179,-1.0,SZ_G236.60+09.46
10.365358571029466,31.71917940873189,0.1631444008089602,0.3684132614541379,-1.0,SZ_G120.45-31.10
62.37828354642316,19.904598999040704,0.1631735535338521,0.3684381149444392,-1.0,SZ_G173.83-22.83
163.7593805714959,50.8326558900134,0.1631827943027019,0.3684459929510352,6.1589540000000005,SZ_G157.95+57.64
210.08578586895345,-5.885048922085715,0.1632036734372377,0.3684637929806931,-1.0,SZ_G332.25+53.02
314.4835489724432,37.80576552688207,0.1632431102916598,0.3684974139709276,-1.0,SZ_G080.44-05.12
178.10423072137348,-20.98172521633222,0.1632478437386453,0.3685014493631312,6.823233,SZ_G284.90+39.81
346.3827167559694,13.814965859129956,0.1632570442743599,0.3685092930698859,-1.0,SZ_G087.52-41.66
131.6342250883551,25.92061222377989,0.1632861578837037,0.3685341132131194,-1.0,SZ_G199.27+35.78
145.90996679457078,-12.724373292838314,0.1633087769150734,0.3685533965521163,-1.0,SZ_G247.96+29.48
354.6931306096797,34.138836098193835,0.1633773162961006,0.3686118282372482,-1.0,SZ_G106.19-26.36
24.529337759805607,11.874632623607663,0.1633784153631755,0.3686127652218008,-1.0,SZ_G140.63-49.39
153.75001858508645,0.2832321998623831,0.1633790787309408,0.3686133307608501,-1.0,SZ_G241.92+43.85
141.75662008272397,64.036864614229,0.1633917978033423,0.3686241741157593,-1.0,SZ_G149.72+40.89
322.4586699086354,17.464061953734802,0.1634169486351311,0.3686456158834244,-1.0,SZ_G069.46-23.85
288.8663478767008,-65.26857675463171,0.1634230561554432,0.3686508227104845,-1.0,SZ_G330.75-26.94
81.24147905901293,41.24010733430811,0.1634268970228731,0.3686540971543579,-1.0,SZ_G167.37+03.10
75.7654315431014,22.997028620698927,0.1634323033504188,0.3686587061955272,-1.0,SZ_G179.60-11.24
54.14697933290781,50.21926228183133,0.1634573428891599,0.3686800530828443,-1.0,SZ_G147.99-04.44
5.860009353100637,0.2056883311137853,0.1634688643472535,0.3686898754390065,-1.0,SZ_G107.96-61.85
178.7378314152209,-13.250804663473566,0.1634873603470623,0.3687056437815394,-1.0,SZ_G282.41+47.36
318.6715321946892,-43.598583188729975,0.1635029925964772,0.3687189706990287,-1.0,SZ_G357.33-43.75
337.6787070575732,-41.43362658500491,0.1635070772220691,0.3687224529533602,-1.0,SZ_G357.31-57.90
175.24035812573658,37.50433741618711,0.1635089628398418,0.3687240604937601,-1.0,SZ_G173.56+71.90
333.02840128283503,-15.212143923819855,0.1635164734907448,0.3687304635277841,-1.0,SZ_G042.52-51.18
260.51358502482714,-21.72976090948854,0.1635250076651573,0.3687377391434178,-1.0,SZ_G003.21+08.37
121.6152262766605,10.800070510617138,0.1635273983702063,0.3687397772844482,-1.0,SZ_G211.53+21.50
208.02341110885845,-29.975516679972444,0.163529154844582,0.368741274726592,-1.0,SZ_G318.27+31.08
197.4333949203784,16.13346666604431,0.163539127446711,0.3687497766409487,-1.0,SZ_G324.96+78.22
219.74968459155343,-62.65152262044114,0.1635512220874699,0.3687600876509113,-1.0,SZ_G314.93-02.31
266.5630260283999,23.66879874329168,0.1635626824572682,0.3687698579276415,5.639819,SZ_G048.21+24.32
70.88411070053965,19.886554380784567,0.16356713604182,0.3687736547295142,-1.0,SZ_G179.34-16.74
106.04651976091326,62.98704827904882,0.1635749507695436,0.3687803169972922,5.441504,SZ_G153.06+25.39
227.04868074272807,-11.74737099665235,0.1635923464782536,0.3687951473117589,-1.0,SZ_G347.92+38.90
148.82035719715782,79.51685194664505,0.1635948005132377,0.3687972394432801,-1.0,SZ_G131.75+34.39
181.0781179872816,-34.91371801742253,0.1635984722524881,0.368800369700784,5.982166,SZ_G292.10+26.97
145.93167851028258,27.60541746694045,0.1636138656176626,0.3688134929629658,-1.0,SZ_G201.03+48.58
131.26370084063598,48.36518627713986,0.1636244361288845,0.3688225046110745,-1.0,SZ_G171.21+38.47
185.05926433933536,-0.0538382183000329,0.1636408132811387,0.3688364665784797,-1.0,SZ_G286.24+61.80
76.60089144588126,21.271799975153183,0.163643766194582,0.3688389840174462,-1.0,SZ_G181.49-11.62
323.02271029724164,-54.92019511318527,0.1636452847160399,0.3688402785982604,6.359616,SZ_G341.07-44.67
9.784292105130602,16.19722768004272,0.1636686762794852,0.3688602205418481,-1.0,SZ_G118.63-46.57
45.56621778022945,67.67720550504004,0.1636743149720132,0.3688650276804801,-1.0,SZ_G134.89+07.90
215.42511904623785,-24.01745618821673,0.1636784966103732,0.3688685926408333,-1.0,SZ_G328.07+34.41
323.8175713732943,-57.40836387050186,0.163712287787348,0.3688974005376021,-1.0,SZ_G337.57-44.30
150.02476289504818,-50.06298771388559,0.1637278390116989,0.3689106583790221,-1.0,SZ_G276.99+03.98
132.56337870479314,0.2144259066525941,0.1637445474043488,0.3689249027378674,-1.0,SZ_G227.31+26.28
235.4459929256219,38.63062584281169,0.1637571146711707,0.368935616674394,-1.0,SZ_G061.96+52.80
83.0716531451245,-2.6351126933205533,0.1637598916736998,0.3689379841445252,-1.0,SZ_G206.06-18.78
310.2759789522337,30.616643147215893,0.1637664581649005,0.3689435822567421,-1.0,SZ_G072.62-06.92
222.6833725998657,0.7253445774910634,0.1637716018594801,0.3689479673961697,-1.0,SZ_G355.24+51.06
291.9662919528878,-44.95897773457203,0.1637779055163264,0.368953341434956,-1.0,SZ_G353.34-24.95
252.5316277539869,-10.329512505046829,0.1637842301279306,0.3689587333382428,6.308262,SZ_G008.48+21.12
171.60614716659433,-12.37180526907368,0.1637928374111652,0.3689660712811344,-1.0,SZ_G272.63+45.44
30.90898296882229,24.610686207734684,0.1638097944669425,0.3689805276320541,6.103352,SZ_G143.15-35.41
282.9355012673138,-25.5305578314825,0.1638447232544422,0.3690103053727139,-1.0,SZ_G009.93-11.40
187.2658798949588,-20.15208673711213,0.1638650251552462,0.3690276132949273,-1.0,SZ_G295.81+42.41
349.1802349646418,44.04297127322551,0.1638792016439967,0.3690396991368845,-1.0,SZ_G105.49-15.60
50.16480214428049,-5.1836274293431375,0.1638804944232106,0.3690408012663003,-1.0,SZ_G187.98-48.26
245.42749365864492,20.56839335024188,0.1638825838454067,0.3690425825555101,-1.0,SZ_G037.02+41.81
50.08694699775218,10.66861538120483,0.1638931594789028,0.3690515985704968,8.426256,SZ_G171.67-37.73
70.52036469598099,12.318387081448364,0.1638942742720246,0.3690525489619317,10.27575,SZ_G185.52-21.58
9.440860445574428,-45.39423469653399,0.1638949494808912,0.3690531245958417,-1.0,SZ_G310.53-71.53
276.7125989682018,-2.312301533481973,0.1639591432727343,0.3691078515480871,-1.0,SZ_G028.06+04.41
48.31114291272371,30.32925900773916,0.1639593640963236,0.3691080398061986,-1.0,SZ_G155.96-23.30
356.1596824386222,72.2943009972682,0.1639627898111939,0.3691109603212318,-1.0,SZ_G117.84+10.09
246.74494406661327,19.52863753198012,0.1639973735436797,0.3691404438931143,-1.0,SZ_G036.25+40.30
132.54562665465875,3.980364951122771,0.1639973917044699,0.3691404593756815,6.233263,SZ_G223.62+28.12
229.6757865262512,3.5492270294244874,0.1640011640265584,0.3691436753827885,-1.0,SZ_G005.59+47.68
196.2960712964508,-32.04630383256696,0.1640103757381439,0.3691515286172769,-1.0,SZ_G306.32+30.73
141.197683233494,10.725699541542982,0.1640275670215487,0.3691661846536149,-1.0,SZ_G221.22+38.85
159.08986075824197,27.44211468211405,0.1640412998385727,0.3691778922533671,-1.0,SZ_G204.43+60.08
336.52167782957315,74.63137455852414,0.1640531835146248,0.3691880234101835,-1.0,SZ_G113.60+14.46
273.1231996964619,1.3402147203153143,0.1640533814206719,0.3691881921304674,-1.0,SZ_G029.66+09.27
355.4795342564864,-47.889838380851785,0.1640696320682764,0.3692020462492205,-1.0,SZ_G331.46-65.21
154.90024900625556,45.09835363115072,0.1640816549770534,0.369212296105719,5.91596,SZ_G171.99+54.92
54.0532773359433,28.90376473250575,0.1640959560871124,0.3692244881907289,-1.0,SZ_G161.21-21.46
213.561701515248,-12.065906002625905,0.1641556401737034,0.3692753704966793,-1.0,SZ_G332.75+45.96
85.5709706868936,63.70927768265612,0.1641782447695732,0.3692946415290201,-1.0,SZ_G149.17+16.96
255.1178891071975,-64.78048078148886,0.164178401697427,0.3692947753142807,-1.0,SZ_G325.77-13.65
190.20895652599663,3.497216970633138,0.1641815504990518,0.3692974597532459,5.553578,SZ_G296.36+66.23
261.1042680299021,-7.682265351408455,0.1641886739858559,0.369303532719353,-1.0,SZ_G015.64+15.42
211.2102284957416,-10.270650596694136,0.1641927952878177,0.3693070462412867,-1.0,SZ_G330.85+48.58
263.85327005925035,2.3884273327325567,0.1642017879833777,0.3693147127586608,-1.0,SZ_G026.21+17.97
118.69039918469204,-38.8930056266674,0.1642073397524655,0.3693194457926976,-1.0,SZ_G254.14-05.59
224.64022994923667,-20.859728727748266,0.164207820314914,0.3693198554852459,-1.0,SZ_G338.86+33.00
65.97818419973241,-29.61534161078716,0.1642228215932846,0.369332644482771,-1.0,SZ_G229.12-43.61
65.78562648227496,-24.126321003212308,0.1642253473401069,0.3693347977505834,-1.0,SZ_G221.75-42.53
97.00357575746872,45.95772522187458,0.1642359658144414,0.3693438502885491,-1.0,SZ_G168.75+15.35
302.5997231628774,63.0049972055857,0.1642372920177877,0.3693449809129462,-1.0,SZ_G096.59+15.66
195.0259109532741,-13.285040490050356,0.1642384678125381,0.3693459833099274,5.5997650000000005,SZ_G306.18+49.53
184.6329495149179,32.02605517613222,0.1642402398089567,0.3693474939850348,-1.0,SZ_G176.56+81.33
271.46638141697656,32.23472009115076,0.1642647394910454,0.3693683806298831,-1.0,SZ_G058.60+23.07
116.36847899727378,-16.594821070409868,0.1642650919966399,0.3693686811504829,-1.0,SZ_G233.85+03.96
94.24412494065128,-36.73143169951633,0.164266612380743,0.3693699773192528,5.475542,SZ_G244.01-22.31
217.1432184826716,-67.28900456649662,0.1642845361493528,0.3693852578191361,-1.0,SZ_G312.12-06.17
276.7400224091376,-38.68340174989947,0.164307206403464,0.3694045848269123,-1.0,SZ_G355.50-12.18
13.72551886768283,78.39073287856957,0.1643095877952873,0.3694066150281646,-1.0,SZ_G123.11+15.52
11.535499223126571,23.30795373998953,0.1643195943906903,0.3694151459227112,5.039807,SZ_G121.35-39.55
308.5986357911517,45.94191585738936,0.1643301995354704,0.3694241870968695,-1.0,SZ_G084.07+03.38
253.43911289800585,-3.3829194472518465,0.1643420425908906,0.3694342836234932,-1.0,SZ_G015.31+24.17
313.4748722182635,25.213340270377827,0.1643584100529551,0.3694482373297484,-1.0,SZ_G070.05-12.46
27.17574470076868,67.4928484954303,0.1643786542117595,0.3694654960253376,-1.0,SZ_G128.39+05.23
187.01201571265537,-48.945560682102936,0.1643855459988117,0.3694713714611089,-1.0,SZ_G298.98+13.75
299.2658108913912,4.8510266003972,0.1644127741456031,0.3694945841962721,-1.0,SZ_G044.96-12.23
53.86850704422773,-13.151758629685846,0.1644198973663151,0.3695006569355285,-1.0,SZ_G201.21-49.26
53.27066007726322,-41.42883596813936,0.1644481131806969,0.3695247116841561,5.425707,SZ_G246.99-54.08
44.14789505173096,-10.959311474533257,0.1644528000615537,0.3695287073774695,-1.0,SZ_G190.22-56.45
267.70769187241643,41.861013318403614,0.1644687191583216,0.3695422788401233,5.161536,SZ_G068.03+28.52
227.5834493280921,45.4988669619052,0.1644703857600689,0.3695436996634088,-1.0,SZ_G075.91+56.92
170.95235410501482,-18.09743233791909,0.164474781602621,0.3695474472386576,-1.0,SZ_G275.34+40.03
314.448424380094,-4.6501492922771295,0.1644856915809214,0.3695567482916768,6.874485000000001,SZ_G043.99-30.11
273.1745829586441,-5.004402912290856,0.1645097783766687,0.3695772829396974,-1.0,SZ_G024.02+06.28
220.71162811592416,27.707033794908533,0.1645580898039043,0.3696184697444541,-1.0,SZ_G040.76+65.32
231.9933814144157,-33.92314044934157,0.1645654737949371,0.3696247647974963,-1.0,SZ_G336.47+18.56
178.02047399633733,-2.7969452657914378,0.1645693839527666,0.3696280983133186,-1.0,SZ_G275.06+56.83
210.0496533074229,52.97516033065566,0.1645870325155556,0.36964314419276,-1.0,SZ_G101.28+61.17
175.74355126336127,-11.16172972176149,0.1645937184803187,0.3696488441594359,-1.0,SZ_G277.23+48.26
176.97901477010913,25.39321001979719,0.1646135635673999,0.3696657626355349,-1.0,SZ_G216.30+75.66
145.3315739045599,-12.634938754350236,0.1646139165386557,0.3696660635531237,-1.0,SZ_G247.46+29.12
236.91259324932705,18.43943345576844,0.1646253550425172,0.3696758151885484,-1.0,SZ_G030.38+48.68
72.95261652362923,16.836962797945134,0.1646385365165769,0.3696870527534387,-1.0,SZ_G183.12-17.02
128.8806318633821,47.41846856256303,0.1646390561945736,0.369687495793055,-1.0,SZ_G172.40+36.87
290.73323833366896,-36.41805215227068,0.1646400331519544,0.3696883286757745,-1.0,SZ_G001.98-21.64
195.45997534157348,-46.324099034240064,0.1646557594649493,0.3697017357850223,-1.0,SZ_G304.80+16.51
276.82689959327337,10.85537895856404,0.164659989066422,0.3697053416352325,-1.0,SZ_G039.97+10.24
10.246342934995951,-0.5068277146940813,0.1646685819141566,0.3697126672714681,5.558606,SZ_G117.12-63.26
55.52285222337522,-30.96066440956159,0.164675195235759,0.3697183053078751,-1.0,SZ_G229.27-52.73
255.2710591020453,33.37906681230628,0.1646773442625999,0.3697201374116646,-1.0,SZ_G055.88+36.52
307.55508741654137,67.60720715709483,0.1646776986308396,0.3697204395202201,-1.0,SZ_G101.80+16.26
14.635811359414776,-13.281967608656082,0.164698876440525,0.3697384941785608,-1.0,SZ_G130.12-76.05
189.3844301160531,34.30535808387175,0.1646991400048136,0.3697387188742801,6.087919,SZ_G144.66+82.23
225.17722430008865,45.62582904987934,0.1647027567960322,0.3697418022870933,-1.0,SZ_G077.37+58.42
89.46800669168026,-3.098364397789712,0.1647214069962501,0.3697577020896659,-1.0,SZ_G209.55-13.32
95.35620842012412,68.74026203453708,0.1647410672158002,0.3697744629611703,-1.0,SZ_G145.83+22.51
143.9824483082256,41.8675253467003,0.1647500979403654,0.3697821618993048,-1.0,SZ_G179.48+47.75
290.5196631444172,39.29087324737828,0.1647872240282595,0.3698138128982705,-1.0,SZ_G071.46+11.36
201.58897156653168,29.038087754613752,0.1648096251301467,0.3698329104464606,-1.0,SZ_G048.89+82.07
22.69668442952428,65.05531029250537,0.1648181928321719,0.3698402146452955,-1.0,SZ_G127.07+02.50
149.28172103171394,-45.67096405905366,0.1648204387165606,0.3698421293227769,-1.0,SZ_G273.89+07.14
28.7542279528284,68.37238664652219,0.1648393273353576,0.3698582323836681,-1.0,SZ_G128.76+06.22
159.76796852281856,-17.50968024258115,0.1648417375981807,0.3698602871982324,-1.0,SZ_G263.45+35.02
8.42712061071255,32.766687143392,0.1648545460775494,0.3698712067750112,-1.0,SZ_G118.63-29.96
347.885732988198,73.37218817807742,0.1648658760823309,0.3698808659120213,-1.0,SZ_G115.84+11.89
239.1126410967376,17.39441250024536,0.1648786938749253,0.369891793428578,-1.0,SZ_G030.04+46.35
270.9179499866146,-10.30506222939381,0.1648830221965909,0.3698954834404357,-1.0,SZ_G018.26+05.72
295.4689960732839,-42.64571700873741,0.1648846198804676,0.3698968455093636,-1.0,SZ_G356.51-26.86
169.51524955788815,0.3307171971717864,0.1648921286687255,0.369903246955432,-1.0,SZ_G259.15+55.06
73.68137666027269,-65.89578940440522,0.1649530051896969,0.3699551458441004,-1.0,SZ_G276.64-36.40
8.150805823718326,23.288467653725647,0.1649572788737714,0.3699587892759267,-1.0,SZ_G117.33-39.38
255.74946551160545,-11.167970732543733,0.1649726969189942,0.3699719335785204,-1.0,SZ_G009.62+18.03
350.0775845358844,66.51087187464319,0.1649729879572987,0.3699721816965851,-1.0,SZ_G114.02+05.23
251.2180618478539,-30.91029959605327,0.1649866265555223,0.369983808972249,-1.0,SZ_G350.73+09.58
123.93937675961368,-8.143929139080804,0.1650198390707373,0.3700121235441405,-1.0,SZ_G230.27+14.61
218.68315331917103,49.9272321975873,0.165036242455244,0.3700261078752539,-1.0,SZ_G089.00+59.84
169.47668854773934,-3.7045419062002254,0.1650530295446515,0.3700404193252238,-1.0,SZ_G263.12+51.79
234.06051400699408,4.853597260203678,0.1650600451976061,0.3700464003600433,-1.0,SZ_G010.83+44.89
243.4696497503534,30.74768472471259,0.1650627799332142,0.3700487317964757,-1.0,SZ_G050.19+45.93
333.42948397269663,-49.29210965039818,0.165063907392323,0.3700496929860088,-1.0,SZ_G345.89-52.56
238.4392611759846,12.647678656984418,0.1650932230986654,0.3700746854224264,-1.0,SZ_G023.44+45.04
145.1237954373867,16.81766999968164,0.1650996329262852,0.3700801499746825,-1.0,SZ_G215.85+44.82
265.2961248231993,39.23209102122544,0.1651254813186824,0.3701021864317249,-1.0,SZ_G064.64+29.76
154.53093326036188,16.297371925861963,0.1651401286944747,0.3701146737176834,-1.0,SZ_G221.87+52.95
199.55762125184896,9.212710577375583,0.1651467927731573,0.3701203550258809,5.195021,SZ_G323.64+71.00
140.19038838453972,12.001118609033554,0.1651649428531527,0.3701358284623713,-1.0,SZ_G219.20+38.52
14.159203148967162,40.87696927906968,0.1651661838404834,0.3701368864377989,-1.0,SZ_G123.99-21.98
174.943126459925,37.83700722678749,0.1651679914858606,0.3701384275046123,-1.0,SZ_G173.01+71.53
83.08328877967519,-16.404385730731914,0.1651726947166025,0.3701424371366472,-1.0,SZ_G219.46-24.69
164.01632398240002,-77.92929519087279,0.1651736460626125,0.370143248184977,-1.0,SZ_G296.89-16.43
128.01219965494758,68.2161132391961,0.1651798482052982,0.3701485356801822,-1.0,SZ_G146.93+34.32
211.3316163620469,-16.444855869530475,0.1651919963769614,0.3701588923266958,-1.0,SZ_G327.43+42.88
253.50640284244423,19.11408808434346,0.1651967242360115,0.3701629229550327,5.456343,SZ_G038.50+34.16
170.74666450353172,68.46350324184189,0.1651968145743012,0.37016299997088,-1.0,SZ_G134.54+46.62
256.9061444285593,16.494612497957455,0.165202101226896,0.3701675069859009,5.240203,SZ_G037.00+30.19
80.6449312397823,9.067420349386582,0.1652120710350573,0.3701760065183241,-1.0,SZ_G194.17-15.09
242.62726471168213,-36.74468991250181,0.1652192017063498,0.3701820856094029,-1.0,SZ_G341.46+10.83
328.0693478649044,-43.25239030730532,0.16522037377581,0.3701830848304729,-1.0,SZ_G356.84-50.58
324.545146519672,-49.24240162312586,0.1652315249666571,0.3701925915237442,-1.0,SZ_G348.61-47.04
212.9762305950792,-13.47621894390497,0.1652406705543398,0.3702003883858082,-1.0,SZ_G331.13+44.94
21.675334754971924,-7.164844116067747,0.1652471725828945,0.3702059315418673,-1.0,SZ_G147.28-68.35
89.3659131757044,-29.05775840205374,0.1652591382153332,0.3702161325687308,-1.0,SZ_G234.69-23.77
160.35289118868826,17.52044049433272,0.1652695843949914,0.3702250382208021,-1.0,SZ_G223.84+58.54
340.0884257417855,35.27126851782332,0.1652923701331019,0.3702444636818265,5.251159,SZ_G094.81-20.34
272.8577284979312,-43.55140686549185,0.1653067581355571,0.3702567298449657,-1.0,SZ_G349.72-11.66
106.92805685216044,10.11592900669974,0.165322664193809,0.3702702901919303,-1.0,SZ_G205.71+08.18
337.2424128677469,39.407855902358925,0.1653528208844363,0.3702959995903074,-1.0,SZ_G095.08-15.64
169.2441225858939,-65.48363429952727,0.1653571515344083,0.3702996915871097,-1.0,SZ_G293.33-04.39
335.2620783827928,43.13620217913199,0.1653643958270549,0.3703058675434809,-1.0,SZ_G095.89-11.70
228.7529237511212,-16.755732827518592,0.1653769216500222,0.3703165461479953,-1.0,SZ_G345.54+33.98
141.26116843986762,-7.033594746612443,0.1653857924975454,0.3703241087866062,-1.0,SZ_G239.57+29.53
207.82133765853465,12.325072475738684,0.1653926717117428,0.3703299735036771,-1.0,SZ_G349.31+69.61
149.82973469686232,33.702153935075486,0.1654220619238913,0.3703550294583192,-1.0,SZ_G192.05+52.58
313.8675190120072,15.99325632142582,0.1654576561413705,0.3703853744961223,-1.0,SZ_G062.69-18.37
76.58724047692273,-19.228287696923346,0.1654694559983909,0.370395434194936,-1.0,SZ_G219.84-31.48
331.1534447818842,-50.87264472351573,0.1654739766381681,0.3703992881632109,-1.0,SZ_G344.37-50.63
40.97061355347908,32.273507717887995,0.1654806304723024,0.3704049607376525,5.989907,SZ_G148.97-24.85
103.55356843054749,55.93777906777935,0.1654936224222183,0.3704160367280591,5.471501,SZ_G160.27+22.57
238.81048253536983,-18.654117003889173,0.1655176007188856,0.3704364788776653,-1.0,SZ_G352.27+26.13
282.2729396949539,-23.46047602346093,0.1655339822173118,0.3704504445503002,-1.0,SZ_G011.58-09.97
221.8125639153114,-10.826652820670938,0.1655376376584172,0.3704535609131924,-1.0,SZ_G343.31+42.78
16.93882910852576,-17.794723088571914,0.1655459143221378,0.3704606169939626,-1.0,SZ_G145.74-79.94
67.75968988348998,-0.5311927865623313,0.1655484805814922,0.3704628047998096,-1.0,SZ_G195.69-31.06
288.4359969237126,-37.83167422334749,0.1655534072779119,0.3704670049424082,-1.0,SZ_G359.91-20.36
213.68264248950248,-28.063723387013287,0.1655599623918533,0.3704725933552023,-1.0,SZ_G324.47+31.30
237.91879936681212,-77.61582707550528,0.1655779085122048,0.3704878929105529,-1.0,SZ_G312.12-18.09
9.277811851753654,-34.36668485409397,0.1655848487280309,0.3704938096331701,-1.0,SZ_G325.07-82.14
12.581813667925312,-10.580429561368554,0.1655901214107871,0.3704983047385241,-1.0,SZ_G121.97-73.45
127.2508016527721,21.961018359991265,0.1655974145978689,0.3705045223787301,-1.0,SZ_G202.32+30.76
165.68071107766744,-5.731856299959158,0.1656099697574973,0.3705152259935453,-1.0,SZ_G260.23+47.92
107.00229825720902,-16.31731778742428,0.1656186357140541,0.3705226139570389,-1.0,SZ_G229.33-03.81
185.9219877551258,37.22350578335647,0.1656286409124732,0.3705311436606187,-1.0,SZ_G151.32+78.33
156.88278185369418,19.133458062397736,0.1656361478380859,0.3705375435187314,-1.0,SZ_G218.79+56.09
12.71952994441235,-8.290136023174052,0.1656392118893563,0.3705401557057162,-1.0,SZ_G122.50-71.16
207.1306593281961,-20.045868399364213,0.1656411029398441,0.3705417678776532,-1.0,SZ_G320.76+40.84
348.9336151982825,50.698103698158754,0.1656601852737367,0.3705580360859281,-1.0,SZ_G107.84-09.35
334.8372073093948,-21.36137758574092,0.1656994889490306,0.3705915435373362,-1.0,SZ_G033.97-54.99
36.15102461784284,26.79780134915771,0.1657130701674355,0.3706031218951453,-1.0,SZ_G147.41-31.61
91.50065618330994,-70.74276300048417,0.165717509885629,0.3706069068755707,6.659519,SZ_G281.18-29.23
33.51736518834507,72.14639623456748,0.1657235464081168,0.370612053175056,-1.0,SZ_G129.24+10.29
181.21894715908988,-25.639749858104768,0.1657410860061645,0.3706270061590938,-1.0,SZ_G289.93+36.05
35.8285240506875,59.23457999099601,0.1657412781882158,0.3706271699995158,-1.0,SZ_G134.45-01.57
228.0353876113105,-59.745099221616485,0.1657509628576292,0.3706354264434068,-1.0,SZ_G319.81-01.57
219.76632306229808,-13.845871256926737,0.1657672482542693,0.3706493101866571,-1.0,SZ_G338.80+41.41
72.41290858881344,33.88958389144409,0.1657778760418296,0.370658370664401,-1.0,SZ_G169.06-06.90
115.33769752107072,26.05637166250379,0.1657918565906584,0.3706702894622497,-1.0,SZ_G193.91+21.90
102.07840358696194,52.32974223631319,0.1658081728965044,0.3706841995564381,-1.0,SZ_G163.72+20.70
59.596268820404575,-10.00185777995965,0.1658169920556247,0.3706917181292809,6.180537999999999,SZ_G200.87-42.83
197.3080390449433,-1.6476781037894426,0.1658277935348451,0.3707009266838857,-1.0,SZ_G312.11+60.91
32.84237028985785,28.28220960480937,0.1658314997330308,0.3707040863185683,-1.0,SZ_G143.57-31.37
76.90267353089456,53.26966154419536,0.1658636713400483,0.3707315134879309,-1.0,SZ_G155.79+07.61
124.96407065485607,21.33845698002964,0.1658722916617989,0.3707388625465118,-1.0,SZ_G202.17+28.55
268.71522059746684,-65.0867628579842,0.1659259432926774,0.3707846020200133,-1.0,SZ_G328.49-18.78
232.9240413018373,32.026834659503244,0.1659266431815922,0.3707851986943352,-1.0,SZ_G050.82+55.01
251.9683357605089,29.886692077145533,0.1659316401928663,0.3707894587822583,5.118248,SZ_G050.84+38.56
344.5077040023604,56.74564307421433,0.1659412891604006,0.3707976847893271,-1.0,SZ_G107.82-02.76
91.2897924695544,3.532021633854133,0.1659559276886284,0.3708101645324964,-1.0,SZ_G204.43-08.63
287.0556906964373,-40.75431969285477,0.1659677634015679,0.3708202547994557,-1.0,SZ_G356.59-20.30
178.13548476400024,19.148921152651223,0.1659847358241677,0.3708347242510092,-1.0,SZ_G240.37+74.30
85.41238529486813,-17.080013196564536,0.1659997859969735,0.3708475549323691,-1.0,SZ_G221.09-22.89
99.49649432554806,-73.12007501490105,0.1660161577165126,0.3708615122682372,7.4902419999999985,SZ_G283.97-26.84
36.10904585286903,35.624234553170844,0.1660192874260246,0.3708641804306573,-1.0,SZ_G143.42-23.52
181.60385992702248,-59.91688659194419,0.1660226574167609,0.3708670534393517,-1.0,SZ_G297.31+02.46
